index,Survived,Pclass,Age,SibSp,Parch,Fare,Fare_COP,TicketSize_encoded,Sex_female,Sex_male,Emb_C,Emb_Q,Emb_S
609,1,1,0.9385613519907849,0,0,153.4625,2.4414977788321046,0,true,false,false,false,true
610,0,3,0.853740924629449,1,5,31.275,-0.018709311778530652,1,true,false,false,false,true
611,0,3,-0.07928377634524714,0,0,7.05,-0.5064721088735088,2,false,true,false,false,true
612,1,3,-0.07928377634524714,1,0,15.5,-0.3363340021468807,1,true,false,false,true,false
613,0,3,-0.07928377634524714,0,0,7.75,-0.4923778278429005,2,false,true,false,true,false
614,0,3,0.5144592151841049,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
615,1,2,-0.41856548579059116,1,2,65.0,0.660333013588988,0,true,false,false,false,true
616,0,3,0.4296387878227689,1,1,14.4,-0.35848215805212225,1,false,true,false,false,true
617,0,3,-0.24892463106791915,1,0,16.1,-0.32425318983493073,1,true,false,false,false,true
618,1,2,-2.1149740330173112,2,1,39.0,0.1368311467378246,1,true,false,false,false,true
619,0,2,-0.24892463106791915,0,0,10.5,-0.4370074380797967,1,false,true,false,false,true
620,0,3,-0.07928377634524714,1,0,14.4542,-0.3573908580066094,1,false,true,true,false,false
621,1,1,-0.07928377634524714,1,0,52.5542,0.4097407238022106,0,false,true,false,false,true
622,1,3,-0.7578471952359351,1,1,15.7417,-0.3314674482538835,1,false,true,true,false,false
623,0,3,-0.6730267678745991,0,0,7.8542,-0.49027979343805855,2,false,true,false,false,true
624,0,3,-0.6730267678745991,0,0,16.1,-0.32425318983493073,1,false,true,false,false,true
625,0,1,-0.07928377634524714,0,0,32.3208,0.0023475440811980466,1,false,true,false,false,true
626,0,2,2.380508617133497,0,0,12.35,-0.3997582667846178,1,false,true,false,true,false
627,1,1,-0.6730267678745991,0,0,77.9583,0.9212443305588889,0,true,false,false,false,true
628,0,3,-0.24892463106791915,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
629,0,3,-0.07928377634524714,0,0,7.7333,-0.49271407711891646,2,false,true,false,true,false
630,1,1,4.331378446444225,0,0,30.0,-0.044381037941424235,1,false,true,false,false,true
631,0,3,1.8715860529654809,0,0,7.0542,-0.5063875431873252,2,false,true,false,false,true
632,1,1,0.2599979331000969,0,0,30.5,-0.03431369434813264,1,false,true,true,false,false
633,0,1,-0.07928377634524714,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
634,0,3,-1.6908718962106313,3,2,27.9,-0.08666388103324897,1,true,false,false,false,true
635,1,2,-0.07928377634524714,0,0,13.0,-0.3866707201133387,1,true,false,false,false,true
636,0,3,0.2599979331000969,0,0,7.925,-0.4888542575852485,2,false,true,false,false,true
637,0,2,0.17517750573876087,1,1,26.25,-0.11988611489111126,1,false,true,false,false,true
638,0,3,1.023381779352121,0,5,39.6875,0.15067374417860055,1,true,false,false,false,true
639,0,3,-0.07928377634524714,1,0,16.1,-0.32425318983493073,1,false,true,false,false,true
640,0,3,-0.7578471952359351,0,0,7.8542,-0.49027979343805855,2,false,true,false,false,true
641,1,1,-0.41856548579059116,0,0,69.3,0.7469121684912957,0,true,false,true,false,false
642,0,3,-2.2846148877399832,3,2,27.9,-0.08666388103324897,1,true,false,false,false,true
643,1,3,-0.07928377634524714,0,0,56.4958,0.48910360681684706,0,false,true,false,false,true
644,1,3,-2.390640421941653,2,1,19.2583,-0.26066180729354504,1,true,false,true,false,false
645,1,1,1.6171247708814729,1,0,76.7292,0.8964967865378599,0,false,true,true,false,false
646,0,3,-0.8426676225972711,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
647,1,1,2.295688189772161,0,0,35.5,0.06635974158478339,1,false,true,true,false,false
648,0,3,-0.07928377634524714,0,0,7.55,-0.49640476528021715,2,false,true,false,false,true
649,1,3,-0.5033859131519272,0,0,7.55,-0.49640476528021715,2,true,false,false,false,true
650,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
651,1,2,-0.9274880499586071,0,1,23.0,-0.18532384824750667,1,true,false,false,false,true
652,0,3,-0.07928377634524714,0,0,8.4333,-0.47861979608830824,2,false,true,false,false,true
653,1,3,-0.07928377634524714,0,0,7.8292,-0.49078316061772315,2,true,false,false,true,false
654,0,3,-0.9274880499586071,0,0,6.75,-0.5125125150294837,2,true,false,false,true,false
655,0,2,-0.41856548579059116,2,0,73.5,0.8314778546749452,0,false,true,false,false,true
656,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
657,0,3,0.2599979331000969,1,1,15.5,-0.3363340021468807,1,true,false,false,true,false
658,0,2,-0.5033859131519272,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
659,0,1,-0.07928377634524714,0,2,113.275,1.6323350375212922,0,false,true,true,false,false
660,1,1,1.7867656256041449,2,0,133.65,2.042579288947925,0,false,true,false,false,true
661,0,3,0.9385613519907849,0,0,7.225,-0.5029485386158568,2,false,true,true,false,false
662,0,1,1.532304343520137,0,0,25.5875,-0.13322534515222262,1,false,true,false,false,true
663,0,3,0.5992796425454409,0,0,7.4958,-0.49749606532573,2,false,true,false,false,true
664,1,3,-0.7578471952359351,1,0,7.925,-0.4888542575852485,2,false,true,false,false,true
665,0,2,0.2599979331000969,2,0,73.5,0.8314778546749452,0,false,true,false,false,true
666,0,2,-0.33374505842925517,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
667,0,3,-0.07928377634524714,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
668,0,3,-0.07928377634524714,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
669,1,1,-0.07928377634524714,1,0,52.0,0.39858208016340624,0,true,false,false,false,true
670,1,2,-0.07928377634524714,1,1,39.0,0.1368311467378246,1,true,false,false,false,true
671,0,1,0.17517750573876087,1,0,52.0,0.39858208016340624,0,false,true,false,false,true
672,0,2,3.4831741728308647,0,0,10.5,-0.4370074380797967,1,false,true,false,false,true
673,1,2,-0.07928377634524714,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
674,0,2,-0.07928377634524714,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
675,0,3,-0.9274880499586071,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
676,0,3,-0.37615527210992317,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
677,1,3,-0.9274880499586071,0,0,9.8417,-0.45026210265472444,2,true,false,false,false,true
678,0,3,1.193022634074793,1,6,46.9,0.2958951755118319,1,true,false,false,false,true
679,1,1,0.5992796425454409,0,1,512.3292,9.667166525013503,0,false,true,true,false,false
680,0,3,-0.07928377634524714,0,0,8.1375,-0.48457563655809954,2,true,false,false,true,false
681,1,1,-0.16410420370658313,0,0,76.7292,0.8964967865378599,0,false,true,true,false,false
682,0,3,-0.07928377634524714,0,0,9.225,-0.4626791642426903,2,false,true,false,false,true
683,0,3,-1.266769759403951,5,2,46.9,0.2958951755118319,1,false,true,false,false,true
684,0,2,2.634969899217505,1,1,39.0,0.1368311467378246,1,false,true,false,false,true
685,0,2,-0.33374505842925517,1,2,41.5792,0.18876253192945994,1,false,true,true,false,false
686,0,3,-1.266769759403951,4,1,39.6875,0.15067374417860055,1,false,true,false,false,true
687,0,3,-0.8426676225972711,0,0,10.1708,-0.44363577710161994,1,false,true,false,false,true
688,0,3,-0.9274880499586071,0,0,7.7958,-0.49145565916975503,2,false,true,false,false,true
689,1,1,-1.181949332042615,0,1,211.3375,3.6067927997556075,0,true,false,false,false,true
690,1,1,0.17517750573876087,1,0,57.0,0.4992555160963223,0,false,true,false,false,true
691,1,3,-2.1149740330173112,0,1,13.4167,-0.3782805959626895,1,true,false,true,false,false
692,1,3,-0.07928377634524714,0,0,56.4958,0.48910360681684706,0,false,true,false,false,true
693,0,3,-0.33374505842925517,0,0,7.225,-0.5029485386158568,2,false,true,false,false,true
694,0,1,2.634969899217505,0,0,26.55,-0.11384570873513629,1,false,true,false,false,true
695,0,2,1.9564064803268169,0,0,13.5,-0.3766033765200471,1,false,true,false,false,true
696,0,3,-0.07928377634524714,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
697,1,3,-0.07928377634524714,0,0,7.7333,-0.49271407711891646,2,true,false,false,true,false
698,0,1,1.7019451982428089,1,1,110.8833,1.5841789061771412,0,false,true,true,false,false
699,0,3,1.108202206713457,0,0,7.65,-0.49439129656155884,2,false,true,false,false,true
700,1,1,-0.9274880499586071,1,0,227.525,3.9327230485884233,0,true,false,true,false,false
701,1,1,0.5144592151841049,0,0,26.2875,-0.11913106412161438,1,false,true,false,false,true
702,0,3,-0.9274880499586071,0,1,14.4542,-0.3573908580066094,1,true,false,true,false,false
703,0,3,-0.33374505842925517,0,0,7.7417,-0.49254494574654917,2,false,true,false,true,false
704,0,3,-0.24892463106791915,1,0,7.8542,-0.49027979343805855,2,false,true,false,false,true
705,0,2,0.853740924629449,0,0,26.0,-0.12491978668775705,1,false,true,false,false,true
706,1,2,1.362663488797465,0,0,13.5,-0.3766033765200471,1,true,false,false,false,true
707,1,1,1.108202206713457,0,0,26.2875,-0.11913106412161438,1,false,true,false,false,true
708,1,1,-0.5882063405132631,0,0,151.55,2.402990189587764,0,true,false,false,false,true
709,1,3,-0.07928377634524714,1,1,15.2458,-0.34145223962971016,1,false,true,true,false,false
710,1,1,-0.41856548579059116,0,0,49.5042,0.34832992788313183,1,true,false,true,false,false
711,0,1,-0.07928377634524714,0,0,26.55,-0.11384570873513629,1,false,true,false,false,true
712,1,1,-0.07928377634524714,1,0,52.0,0.39858208016340624,0,false,true,false,false,true
713,0,3,0.005536651016088867,0,0,9.4833,-0.45747837454239587,2,false,true,false,false,true
714,0,2,1.9564064803268169,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
715,0,3,-0.8426676225972711,0,0,7.65,-0.49439129656155884,2,false,true,false,false,true
716,1,1,0.7689204972681128,0,0,227.525,3.9327230485884233,0,true,false,true,false,false
717,1,2,-0.16410420370658313,0,0,10.5,-0.4370074380797967,1,true,false,false,false,true
718,0,3,-0.07928377634524714,0,0,15.5,-0.3363340021468807,1,false,true,false,true,false
719,0,3,0.3448183604614329,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
720,1,2,-0.07928377634524714,0,1,33.0,0.016023023618325374,1,true,false,false,false,true
721,0,3,-1.0123084773199431,1,0,7.0542,-0.5063875431873252,2,false,true,false,false,true
722,0,2,0.4296387878227689,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
723,0,2,1.7867656256041449,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
724,1,1,-0.16410420370658313,1,0,53.1,0.4207302360686478,0,false,true,false,false,true
725,0,3,-0.7578471952359351,0,0,8.6625,-0.47400492578514336,2,false,true,false,false,true
726,1,2,0.09035707837742488,3,0,21.0,-0.22559322262067308,1,true,false,false,false,true
727,1,3,-0.07928377634524714,0,0,7.7375,-0.4926295114327328,2,true,false,false,true,false
728,0,2,-0.33374505842925517,1,0,26.0,-0.12491978668775705,1,false,true,false,false,true
729,0,3,-0.33374505842925517,1,0,7.925,-0.4888542575852485,2,true,false,false,false,true
730,1,1,0.005536651016088867,0,0,211.3375,3.6067927997556075,0,true,false,false,false,true
731,0,3,-1.5212310414879593,0,0,18.7875,-0.2701412180209884,1,false,true,true,false,false
732,0,2,-0.07928377634524714,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
733,0,2,-0.5033859131519272,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
734,0,2,-0.5033859131519272,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
735,0,3,-0.03687356266457913,0,0,16.1,-0.32425318983493073,1,false,true,false,false,true
736,0,3,-0.07928377634524714,1,3,34.375,0.04370821849987728,1,true,false,false,false,true
737,1,1,0.5144592151841049,0,0,512.3292,9.667166525013503,0,false,true,true,false,false
738,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
739,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
740,1,1,-0.07928377634524714,0,0,30.0,-0.044381037941424235,1,false,true,false,false,true
741,0,1,0.5992796425454409,1,0,78.85,0.9391984311231654,0,false,true,false,false,true
742,1,1,-0.6730267678745991,2,2,262.375,4.634416897040848,0,true,false,true,false,false
743,0,3,-0.41856548579059116,1,0,16.1,-0.32425318983493073,1,false,true,false,false,true
744,1,3,0.17517750573876087,0,0,7.925,-0.4888542575852485,2,false,true,false,false,true
745,0,1,3.4831741728308647,1,1,71.0,0.7811411367084872,0,false,true,false,false,true
746,0,3,-1.097128904681279,1,1,20.25,-0.2406942380106105,1,false,true,false,false,true
747,1,2,0.09035707837742488,0,0,13.0,-0.3866707201133387,1,true,false,false,false,true
748,0,1,-0.8426676225972711,1,0,53.1,0.4207302360686478,0,false,true,false,false,true
749,0,3,0.17517750573876087,0,0,7.75,-0.4923778278429005,2,false,true,false,true,false
750,1,2,-2.1149740330173112,1,1,23.0,-0.18532384824750667,1,true,false,false,false,true
751,1,3,-1.9453331782946393,0,1,12.475,-0.3972414308862949,1,false,true,false,false,true
752,0,3,0.3448183604614329,0,0,9.5,-0.45714212526637993,2,false,true,false,false,true
753,0,3,-0.5033859131519272,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
754,1,2,1.6171247708814729,1,2,65.0,0.660333013588988,0,true,false,false,false,true
755,1,2,-2.39742605613056,1,1,14.5,-0.35646868933346393,1,false,true,false,false,true
756,0,3,-0.07928377634524714,0,0,7.7958,-0.49145565916975503,2,false,true,false,false,true
757,0,2,-0.9274880499586071,0,0,11.5,-0.4168727508932135,1,false,true,false,false,true
758,0,3,0.4296387878227689,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
759,1,1,0.3448183604614329,0,0,86.5,1.093228788100527,0,true,false,false,false,true
760,0,3,-0.07928377634524714,0,0,14.5,-0.35646868933346393,1,false,true,false,false,true
761,0,3,1.023381779352121,0,0,7.125,-0.504962007334515,2,false,true,false,false,true
762,1,3,-0.7578471952359351,0,0,7.2292,-0.502863972929673,2,false,true,false,false,true
763,1,1,0.5992796425454409,1,2,120.0,1.7677408088510642,0,true,false,false,false,true
764,0,3,-1.097128904681279,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
765,1,1,1.8715860529654809,1,0,77.9583,0.9212443305588889,0,true,false,false,false,true
766,0,1,-0.07928377634524714,0,0,39.6,0.14891195904977453,1,false,true,true,false,false
767,0,3,-0.07928377634524714,0,0,7.75,-0.4923778278429005,2,true,false,false,true,false
768,0,3,-0.07928377634524714,1,0,24.15,-0.16216895798293599,1,false,true,false,true,false
769,0,3,0.2599979331000969,0,0,8.3625,-0.4800453319411183,2,false,true,false,false,true
770,0,3,-0.41856548579059116,0,0,9.5,-0.45714212526637993,2,false,true,false,false,true
771,0,3,1.6171247708814729,0,0,7.8542,-0.49027979343805855,2,false,true,false,false,true
772,0,2,-0.07928377634524714,0,0,10.5,-0.4370074380797967,1,true,false,false,false,true
773,0,3,-0.07928377634524714,0,0,7.225,-0.5029485386158568,2,false,true,true,false,false
774,1,2,2.126047335049489,1,3,23.0,-0.18532384824750667,1,true,false,false,false,true
775,0,3,-0.9274880499586071,0,0,7.75,-0.4923778278429005,2,false,true,false,false,true
776,0,3,-0.07928377634524714,0,0,7.75,-0.4923778278429005,2,false,true,false,true,false
777,1,3,-0.07928377634524714,0,0,12.475,-0.3972414308862949,1,true,false,false,false,true
778,0,3,-0.07928377634524714,0,0,7.7375,-0.4926295114327328,2,false,true,false,false,true
779,1,1,1.193022634074793,0,1,211.3375,3.6067927997556075,0,true,false,false,false,true
780,1,3,-1.351590186765287,0,0,7.2292,-0.502863972929673,2,true,false,true,false,false
781,1,1,-1.0123084773199431,1,0,57.0,0.4992555160963223,0,true,false,false,false,true
782,0,1,0.005536651016088867,0,0,30.0,-0.044381037941424235,1,false,true,false,false,true
783,0,3,-0.07928377634524714,1,2,23.45,-0.17626323901354424,1,false,true,false,false,true
784,0,3,-0.33374505842925517,0,0,7.05,-0.5064721088735088,2,false,true,false,false,true
785,0,3,-0.07928377634524714,0,0,7.25,-0.5024451714361922,2,false,true,false,false,true
786,1,3,-0.9274880499586071,0,0,7.4958,-0.49749606532573,2,true,false,false,false,true
787,0,3,-1.7756923235719673,4,1,29.125,-0.061998889229684544,1,false,true,false,true,false
788,1,3,-2.369435315101319,1,2,20.575,-0.23415046467497094,1,false,true,false,false,true
789,0,1,1.447483916158801,0,0,79.2,0.9462455716384695,0,false,true,true,false,false
790,0,3,-0.07928377634524714,0,0,7.75,-0.4923778278429005,2,false,true,false,false,true
791,0,2,-1.097128904681279,0,0,26.0,-0.12491978668775705,1,false,true,false,false,true
792,0,3,-0.07928377634524714,8,2,69.55,0.7519458402879415,0,true,false,false,false,true
793,0,1,-0.07928377634524714,0,0,30.6958,-0.03037132259699966,1,false,true,true,false,false
794,0,3,-0.33374505842925517,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
795,0,2,0.853740924629449,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
796,1,1,-0.07928377634524714,0,0,25.9292,-0.12634532254056713,1,true,false,false,false,true
797,1,3,0.17517750573876087,0,0,8.6833,-0.4735861242916624,2,true,false,false,false,true
798,0,3,0.09035707837742488,0,0,7.2292,-0.502863972929673,2,false,true,true,false,false
799,0,3,0.09035707837742488,1,1,24.15,-0.16216895798293599,1,true,false,false,false,true
800,0,2,0.4296387878227689,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
801,1,2,0.17517750573876087,1,1,26.25,-0.11988611489111126,1,true,false,false,false,true
802,1,1,-0.07928377634524714,1,2,120.0,1.7677408088510642,0,false,true,false,false,true
803,1,3,-2.418631162970894,0,1,8.5167,-0.47694056317694716,2,false,true,false,false,true
804,1,3,-0.16410420370658313,0,0,6.975,-0.5079822104125025,2,false,true,false,false,true
805,0,3,0.17517750573876087,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
806,0,1,0.853740924629449,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
807,0,3,-0.9274880499586071,0,0,7.775,-0.4918744606632359,2,true,false,false,false,true
808,0,2,0.853740924629449,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
809,1,1,0.3448183604614329,1,0,53.1,0.4207302360686478,0,true,false,false,false,true
810,0,3,-0.24892463106791915,0,0,7.8875,-0.48960930835474537,2,false,true,false,false,true
811,0,3,0.853740924629449,0,0,24.15,-0.16216895798293599,1,false,true,false,false,true
812,0,2,0.5144592151841049,0,0,10.5,-0.4370074380797967,1,false,true,false,false,true
813,0,3,-1.9453331782946393,4,2,31.275,-0.018709311778530652,1,true,false,false,false,true
814,0,3,-0.07928377634524714,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
815,0,1,-0.07928377634524714,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
816,0,3,-0.5033859131519272,0,0,7.925,-0.4888542575852485,2,true,false,false,false,true
817,0,2,0.17517750573876087,1,1,37.0042,0.09664633805084177,1,false,true,true,false,false
818,0,3,1.193022634074793,0,0,6.45,-0.5185529211854587,2,false,true,false,false,true
819,0,3,-0.07928377634524714,3,2,27.9,-0.08666388103324897,1,false,true,false,false,true
820,1,1,-0.07928377634524714,1,1,93.5,1.2341715984066093,0,true,false,false,false,true
821,1,3,-0.16410420370658313,0,0,8.6625,-0.47400492578514336,2,false,true,false,false,true
822,0,1,-0.07928377634524714,0,0,0.0,-0.6484216535389203,3,false,true,false,false,true
823,1,3,-0.16410420370658313,0,1,12.475,-0.3972414308862949,1,true,false,false,false,true
824,0,3,-2.2846148877399832,4,1,39.6875,0.15067374417860055,1,false,true,false,false,true
825,0,3,-0.07928377634524714,0,0,6.95,-0.5084855775921671,2,false,true,false,true,false
826,0,3,-0.07928377634524714,0,0,56.4958,0.48910360681684706,0,false,true,false,false,true
827,1,2,-2.369435315101319,0,2,37.0042,0.09664633805084177,1,false,true,true,false,false
828,1,3,-0.07928377634524714,0,0,7.75,-0.4923778278429005,2,false,true,false,true,false
829,1,1,2.804610753940177,0,0,80.0,0.962353321387736,0,true,false,false,false,true
830,1,3,-0.07928377634524714,1,0,14.4542,-0.3573908580066094,1,true,false,true,false,false
831,1,2,-2.3838547877527465,1,1,18.75,-0.2708962687904853,1,false,true,false,false,true
832,0,3,-0.07928377634524714,0,0,7.2292,-0.502863972929673,2,false,true,true,false,false
833,0,3,-0.07928377634524714,0,0,7.8542,-0.49027979343805855,2,false,true,false,false,true
834,0,3,-0.9274880499586071,0,0,8.3,-0.48130374989027974,2,false,true,false,false,true
835,1,1,-0.07928377634524714,1,1,83.1583,1.0259447039291218,0,true,false,false,false,true
836,0,3,-0.6730267678745991,0,0,8.6625,-0.47400492578514336,2,false,true,false,false,true
837,0,3,-0.07928377634524714,0,0,8.05,-0.48633742168692556,2,false,true,false,false,true
838,1,3,0.2599979331000969,0,0,56.4958,0.48910360681684706,0,false,true,false,false,true
839,1,1,-0.07928377634524714,0,0,29.7,-0.0504214440973992,1,false,true,true,false,false
840,0,3,-0.07928377634524714,0,0,7.925,-0.4888542575852485,2,false,true,false,false,true
841,0,2,-1.097128904681279,0,0,10.5,-0.4370074380797967,1,false,true,false,false,true
842,1,1,-0.07928377634524714,0,0,31.0,-0.024246350754841033,1,true,false,true,false,false
843,0,3,0.47204900150343687,0,0,6.4375,-0.518804604775291,2,false,true,true,false,false
844,0,3,-1.0123084773199431,0,0,8.6625,-0.47400492578514336,2,false,true,false,false,true
845,0,3,-0.07928377634524714,0,0,7.55,-0.49640476528021715,2,false,true,false,false,true
846,0,3,-0.07928377634524714,8,2,69.55,0.7519458402879415,0,false,true,false,false,true
847,0,3,0.5144592151841049,0,0,7.8958,-0.4894421904510967,2,false,true,true,false,false
848,0,2,-0.07928377634524714,0,1,33.0,0.016023023618325374,1,false,true,false,false,true
849,1,1,-0.07928377634524714,1,0,89.1042,1.1456635404718272,0,true,false,true,false,false
850,0,3,-2.1149740330173112,4,2,31.275,-0.018709311778530652,1,false,true,false,false,true
851,0,3,3.8224558822762087,0,0,7.775,-0.4918744606632359,2,false,true,false,false,true
852,0,3,-1.6908718962106313,1,1,15.2458,-0.34145223962971016,1,true,false,true,false,false
853,1,1,-0.07928377634524714,0,1,39.4,0.1448850216124579,1,true,false,false,false,true
854,0,2,-0.07928377634524714,1,0,26.0,-0.12491978668775705,1,true,false,false,false,true
855,1,3,-0.9274880499586071,0,1,9.35,-0.4601623283443674,2,true,false,false,false,true
856,1,1,1.362663488797465,1,1,164.8667,2.6711177784453373,0,true,false,false,false,true
857,1,1,1.8715860529654809,0,0,26.55,-0.11384570873513629,1,false,true,false,false,true
858,1,3,-0.41856548579059116,0,3,19.2583,-0.26066180729354504,1,true,false,true,false,false
859,0,3,-0.07928377634524714,0,0,7.2292,-0.502863972929673,2,false,true,true,false,false
860,0,3,1.023381779352121,2,0,14.1083,-0.36435544630444855,1,false,true,false,false,true
861,0,2,-0.6730267678745991,1,0,11.5,-0.4168727508932135,1,false,true,false,false,true
862,1,1,1.6171247708814729,0,0,25.9292,-0.12634532254056713,1,true,false,false,false,true
863,0,3,-0.07928377634524714,8,2,69.55,0.7519458402879415,0,true,false,false,false,true
864,0,2,-0.41856548579059116,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
865,1,2,1.108202206713457,0,0,13.0,-0.3866707201133387,1,true,false,false,false,true
866,1,2,-0.16410420370658313,1,0,13.8583,-0.36938911810109437,1,true,false,true,false,false
867,0,1,0.17517750573876087,0,0,50.4958,0.3682954836973479,0,false,true,false,false,true
868,0,3,-0.07928377634524714,0,0,9.5,-0.45714212526637993,2,false,true,false,false,true
869,1,3,-2.1149740330173112,1,1,11.1333,-0.4242561406845336,1,false,true,false,false,true
870,0,3,-0.24892463106791915,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
871,1,1,1.532304343520137,1,1,52.5542,0.4097407238022106,0,true,false,false,false,true
872,0,1,0.3448183604614329,0,0,5.0,-0.5477482176060043,2,false,true,false,false,true
873,0,3,1.532304343520137,0,0,9.0,-0.4672094688596715,2,false,true,false,false,true
874,1,2,-0.07928377634524714,1,0,24.0,-0.16518916106092346,1,true,false,true,false,false
875,1,3,-1.181949332042615,0,0,7.225,-0.5029485386158568,2,true,false,true,false,false
876,0,3,-0.07928377634524714,0,0,9.8458,-0.4501795504372595,2,false,true,false,false,true
877,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
878,0,3,-0.07928377634524714,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
879,1,1,2.295688189772161,0,1,83.1583,1.0259447039291218,0,true,false,true,false,false
880,1,2,-0.33374505842925517,0,1,26.0,-0.12491978668775705,1,true,false,false,false,true
881,0,3,0.3448183604614329,0,0,7.8958,-0.4894421904510967,2,false,true,false,false,true
882,0,3,-0.5882063405132631,0,0,10.5167,-0.43667118880378075,1,true,false,false,false,true
883,0,2,-0.07928377634524714,0,0,10.5,-0.4370074380797967,1,false,true,false,false,true
884,0,3,-0.33374505842925517,0,0,7.05,-0.5064721088735088,2,false,true,false,false,true
885,0,3,-0.07928377634524714,0,5,29.125,-0.061998889229684544,1,true,false,false,true,false
886,0,2,-0.07928377634524714,0,0,13.0,-0.3866707201133387,1,false,true,false,false,true
887,1,1,-0.8426676225972711,0,0,30.0,-0.044381037941424235,1,true,false,false,false,true
888,0,3,-0.07928377634524714,1,2,23.45,-0.17626323901354424,1,true,false,false,false,true
889,1,1,-0.07928377634524714,0,0,30.0,-0.044381037941424235,1,false,true,true,false,false
890,0,3,0.2599979331000969,0,0,7.75,-0.4923778278429005,2,false,true,false,true,false
